payment_id,policy_id,payment_date,payment_amount,payment_method
14117,641,2023-05-07,169.60,Debit Card
14118,641,2023-06-07,169.60,Credit Card
14119,641,2023-07-07,169.60,Credit Card
14120,641,2023-08-07,169.60,Debit Card
14121,641,2023-09-07,169.60,Credit Card
14122,641,2023-10-07,169.60,Check
14123,641,2023-11-07,169.60,Bank Transfer
14124,641,2023-12-07,169.60,Bank Transfer
14125,641,2024-01-07,169.60,Credit Card
14126,641,2024-02-07,169.60,Check
14127,641,2024-03-07,169.60,Check
14128,641,2024-04-07,169.60,Debit Card
14129,641,2024-05-07,169.60,Credit Card
14130,641,2024-06-07,169.60,Bank Transfer
14131,641,2024-07-07,169.60,Bank Transfer
14132,642,2021-02-13,633.02,Check
14133,642,2021-03-13,211.01,Credit Card
14134,642,2021-04-13,211.01,Bank Transfer
14135,642,2021-05-13,211.01,Debit Card
14136,642,2021-06-13,633.02,Check
14137,642,2021-07-13,211.01,Credit Card
14138,642,2021-08-13,211.01,Debit Card
14139,642,2021-09-13,211.01,Bank Transfer
14140,642,2021-10-13,211.01,Debit Card
14141,642,2021-11-13,633.02,Check
14142,642,2021-12-13,211.01,Check
14143,642,2022-01-13,211.01,Bank Transfer
14144,642,2022-02-13,211.01,Credit Card
14145,642,2022-03-13,211.01,Credit Card
14146,642,2022-04-13,211.01,Check
14147,642,2022-05-13,211.01,Debit Card
14148,642,2022-06-13,633.02,Check
14149,642,2022-07-13,211.01,Debit Card
14150,642,2022-08-13,211.01,Check
14151,642,2022-09-13,211.01,Credit Card
14152,642,2022-10-13,211.01,Bank Transfer
14153,642,2022-11-13,211.01,Debit Card
14154,642,2022-12-13,211.01,Debit Card
14155,642,2023-01-13,633.02,Debit Card
14156,642,2023-02-13,211.01,Check
14157,642,2023-03-13,211.01,Credit Card
14158,642,2023-04-13,211.01,Credit Card
14159,642,2023-05-13,211.01,Credit Card
14160,642,2023-06-13,211.01,Debit Card
14161,642,2023-07-13,211.01,Credit Card
14162,642,2023-08-13,633.02,Check
14163,642,2023-09-13,211.01,Debit Card
14164,642,2023-10-13,211.01,Debit Card
14165,642,2023-11-13,633.02,Bank Transfer
14166,642,2023-12-13,211.01,Credit Card
14167,642,2024-01-13,211.01,Credit Card
14168,643,2022-05-17,156.96,Credit Card
14169,643,2022-06-17,156.96,Credit Card
14170,643,2022-07-17,156.96,Debit Card
14171,643,2022-08-17,156.96,Bank Transfer
14172,643,2022-09-17,156.96,Credit Card
14173,643,2022-10-17,156.96,Debit Card
14174,643,2022-11-17,156.96,Debit Card
14175,643,2022-12-17,156.96,Bank Transfer
14176,643,2023-01-17,156.96,Debit Card
14177,643,2023-02-17,470.88,Credit Card
14178,643,2023-03-17,156.96,Credit Card
14179,644,2024-08-27,544.68,Check
14180,644,2024-09-27,544.68,Debit Card
14181,644,2024-10-27,544.68,Bank Transfer
14182,644,2024-11-27,1634.04,Credit Card
14183,644,2024-12-27,544.68,Credit Card
14184,644,2025-01-27,544.68,Credit Card
14185,644,2025-02-27,544.68,Credit Card
14186,644,2025-03-27,544.68,Credit Card
14187,644,2025-04-27,544.68,Bank Transfer
14188,644,2025-05-27,544.68,Credit Card
14189,644,2025-06-27,544.68,Check
14190,644,2025-07-27,544.68,Debit Card
14191,644,2025-08-27,544.68,Credit Card
14192,644,2025-09-27,1634.04,Check
14193,644,2025-10-27,544.68,Bank Transfer
14194,644,2025-11-27,544.68,Credit Card
14195,645,2024-11-05,533.56,Credit Card
14196,645,2024-12-05,177.85,Check
14197,645,2025-01-05,177.85,Debit Card
14198,645,2025-02-05,533.56,Bank Transfer
14199,645,2025-03-05,533.56,Credit Card
14200,645,2025-04-05,177.85,Credit Card
14201,645,2025-05-05,177.85,Debit Card
14202,645,2025-06-05,177.85,Credit Card
14203,645,2025-07-05,177.85,Check
14204,645,2025-08-05,177.85,Check
14205,645,2025-09-05,177.85,Credit Card
14206,645,2025-10-05,533.56,Check
14207,645,2025-11-05,177.85,Check
14208,646,2023-02-11,164.73,Check
14209,646,2023-03-11,164.73,Debit Card
14210,646,2023-04-11,164.73,Check
14211,646,2023-05-11,164.73,Credit Card
14212,646,2023-06-11,494.18,Credit Card
14213,646,2023-07-11,164.73,Credit Card
14214,646,2023-08-11,164.73,Credit Card
14215,646,2023-09-11,164.73,Credit Card
14216,646,2023-10-11,164.73,Credit Card
14217,646,2023-11-11,164.73,Check
14218,646,2023-12-11,164.73,Debit Card
14219,646,2024-01-11,494.18,Credit Card
14220,646,2024-02-11,164.73,Bank Transfer
14221,646,2024-03-11,164.73,Credit Card
14222,646,2024-04-11,164.73,Bank Transfer
14223,646,2024-05-11,494.18,Credit Card
14224,646,2024-06-11,164.73,Debit Card
14225,646,2024-07-11,164.73,Credit Card
14226,646,2024-08-11,164.73,Check
14227,646,2024-09-11,494.18,Credit Card
14228,646,2024-10-11,164.73,Debit Card
14229,646,2024-11-11,164.73,Debit Card
14230,646,2024-12-11,164.73,Check
14231,646,2025-01-11,164.73,Bank Transfer
14232,646,2025-02-11,164.73,Credit Card
14233,646,2025-03-11,494.18,Check
14234,646,2025-04-11,164.73,Check
14235,646,2025-05-11,164.73,Check
14236,646,2025-06-11,164.73,Debit Card
14237,646,2025-07-11,164.73,Bank Transfer
14238,646,2025-08-11,164.73,Debit Card
14239,646,2025-09-11,164.73,Credit Card
14240,646,2025-10-11,164.73,Check
14241,646,2025-11-11,164.73,Debit Card
14242,647,2022-12-04,354.95,Bank Transfer
14243,647,2023-01-04,1064.86,Bank Transfer
14244,647,2023-02-04,354.95,Credit Card
14245,647,2023-03-04,354.95,Check
14246,647,2023-04-04,354.95,Credit Card
14247,647,2023-05-04,1064.86,Check
14248,648,2021-07-15,205.86,Credit Card
14249,648,2021-08-15,205.86,Credit Card
14250,648,2021-09-15,205.86,Credit Card
14251,648,2021-10-15,205.86,Check
14252,648,2021-11-15,205.86,Credit Card
14253,648,2021-12-15,205.86,Credit Card
14254,648,2022-01-15,205.86,Debit Card
14255,648,2022-02-15,617.57,Bank Transfer
14256,648,2022-03-15,205.86,Check
14257,648,2022-04-15,617.57,Bank Transfer
14258,648,2022-05-15,205.86,Check
14259,648,2022-06-15,205.86,Debit Card
14260,648,2022-07-15,205.86,Check
14261,648,2022-08-15,205.86,Credit Card
14262,648,2022-09-15,205.86,Debit Card
14263,649,2019-01-20,210.83,Credit Card
14264,649,2019-02-20,210.83,Debit Card
14265,649,2019-03-20,210.83,Debit Card
14266,649,2019-04-20,210.83,Credit Card
14267,649,2019-05-20,632.49,Bank Transfer
14268,649,2019-06-20,210.83,Credit Card
14269,649,2019-07-20,210.83,Credit Card
14270,649,2019-08-20,210.83,Check
14271,649,2019-09-20,210.83,Debit Card
14272,649,2019-10-20,210.83,Check
14273,649,2019-11-20,210.83,Credit Card
14274,649,2019-12-20,210.83,Bank Transfer
14275,649,2020-01-20,210.83,Debit Card
14276,649,2020-02-20,210.83,Check
14277,649,2020-03-20,210.83,Credit Card
14278,649,2020-04-20,210.83,Debit Card
14279,649,2020-05-20,210.83,Credit Card
14280,649,2020-06-20,210.83,Check
14281,649,2020-07-20,210.83,Credit Card
14282,649,2020-08-20,210.83,Bank Transfer
14283,649,2020-09-20,210.83,Credit Card
14284,649,2020-10-20,210.83,Credit Card
14285,649,2020-11-20,210.83,Credit Card
14286,649,2020-12-20,210.83,Bank Transfer
14287,649,2021-01-20,210.83,Credit Card
14288,649,2021-02-20,210.83,Debit Card
14289,649,2021-03-20,210.83,Credit Card
14290,649,2021-04-20,210.83,Credit Card
14291,649,2021-05-20,210.83,Credit Card
14292,649,2021-06-20,210.83,Debit Card
14293,649,2021-07-20,210.83,Bank Transfer
14294,649,2021-08-20,210.83,Credit Card
14295,649,2021-09-20,210.83,Check
14296,650,2025-02-20,366.82,Credit Card
14297,650,2025-03-20,366.82,Bank Transfer
14298,650,2025-04-20,366.82,Credit Card
14299,650,2025-05-20,366.82,Credit Card
14300,650,2025-06-20,366.82,Bank Transfer
14301,650,2025-07-20,366.82,Debit Card
14302,650,2025-08-20,366.82,Credit Card
14303,650,2025-09-20,366.82,Debit Card
14304,650,2025-10-20,366.82,Bank Transfer
14305,650,2025-11-20,366.82,Credit Card
14306,651,2024-02-23,259.31,Credit Card
14307,651,2024-03-23,259.31,Check
14308,651,2024-04-23,259.31,Credit Card
14309,651,2024-05-23,259.31,Credit Card
14310,651,2024-06-23,259.31,Bank Transfer
14311,651,2024-07-23,259.31,Credit Card
14312,651,2024-08-23,259.31,Bank Transfer
14313,652,2018-12-19,575.39,Credit Card
14314,652,2019-01-19,1726.17,Check
14315,652,2019-02-19,575.39,Debit Card
14316,652,2019-03-19,575.39,Credit Card
14317,652,2019-04-19,575.39,Bank Transfer
14318,652,2019-05-19,575.39,Check
14319,652,2019-06-19,575.39,Credit Card
14320,652,2019-07-19,575.39,Credit Card
14321,652,2019-08-19,575.39,Debit Card
14322,652,2019-09-19,575.39,Credit Card
14323,652,2019-10-19,575.39,Credit Card
14324,652,2019-11-19,575.39,Credit Card
14325,652,2019-12-19,575.39,Bank Transfer
14326,652,2020-01-19,575.39,Bank Transfer
14327,652,2020-02-19,1726.17,Credit Card
14328,652,2020-03-19,575.39,Credit Card
14329,652,2020-04-19,575.39,Check
14330,652,2020-05-19,575.39,Bank Transfer
14331,652,2020-06-19,575.39,Credit Card
14332,652,2020-07-19,1726.17,Credit Card
14333,652,2020-08-19,575.39,Debit Card
14334,652,2020-09-19,575.39,Check
14335,652,2020-10-19,575.39,Credit Card
14336,652,2020-11-19,575.39,Check
14337,652,2020-12-19,1726.17,Debit Card
14338,652,2021-01-19,575.39,Debit Card
14339,652,2021-02-19,575.39,Debit Card
14340,652,2021-03-19,575.39,Credit Card
14341,652,2021-04-19,575.39,Bank Transfer
14342,652,2021-05-19,575.39,Debit Card
14343,652,2021-06-19,1726.17,Credit Card
14344,652,2021-07-19,575.39,Check
14345,652,2021-08-19,575.39,Credit Card
14346,653,2018-11-28,111.99,Check
14347,653,2018-12-28,111.99,Check
14348,653,2019-01-28,111.99,Debit Card
14349,653,2019-02-28,111.99,Credit Card
14350,653,2019-03-28,111.99,Bank Transfer
14351,653,2019-04-28,111.99,Credit Card
14352,653,2019-05-28,111.99,Debit Card
14353,653,2019-06-28,111.99,Bank Transfer
14354,653,2019-07-28,111.99,Credit Card
14355,653,2019-08-28,335.96,Credit Card
14356,653,2019-09-28,335.96,Credit Card
14357,653,2019-10-28,111.99,Bank Transfer
14358,653,2019-11-28,111.99,Debit Card
14359,653,2019-12-28,111.99,Debit Card
14360,653,2020-01-28,111.99,Credit Card
14361,653,2020-02-28,111.99,Check
14362,653,2020-03-28,111.99,Credit Card
14363,653,2020-04-28,111.99,Credit Card
14364,653,2020-05-28,111.99,Debit Card
14365,654,2021-07-01,492.20,Credit Card
14366,654,2021-08-01,492.20,Debit Card
14367,654,2021-09-01,492.20,Check
14368,654,2021-10-01,492.20,Debit Card
14369,654,2021-11-01,492.20,Debit Card
14370,654,2021-12-01,492.20,Check
14371,654,2022-01-01,492.20,Debit Card
14372,654,2022-02-01,492.20,Debit Card
14373,654,2022-03-01,492.20,Debit Card
14374,654,2022-04-01,492.20,Credit Card
14375,654,2022-05-01,492.20,Credit Card
14376,654,2022-06-01,492.20,Credit Card
14377,654,2022-07-01,492.20,Credit Card
14378,654,2022-08-01,492.20,Credit Card
14379,654,2022-09-01,492.20,Check
14380,654,2022-10-01,492.20,Check
14381,654,2022-11-01,492.20,Bank Transfer
14382,654,2022-12-01,492.20,Check
14383,654,2023-01-01,492.20,Check
14384,654,2023-02-01,492.20,Debit Card
14385,654,2023-03-01,492.20,Bank Transfer
14386,654,2023-04-01,492.20,Credit Card
14387,654,2023-05-01,492.20,Credit Card
14388,654,2023-06-01,1476.60,Debit Card
14389,654,2023-07-01,492.20,Bank Transfer
14390,654,2023-08-01,492.20,Credit Card
14391,654,2023-09-01,492.20,Debit Card
14392,655,2021-07-17,109.85,Debit Card
14393,655,2021-08-17,329.56,Debit Card
14394,655,2021-09-17,109.85,Credit Card
14395,655,2021-10-17,109.85,Check
14396,655,2021-11-17,329.56,Bank Transfer
14397,655,2021-12-17,109.85,Credit Card
14398,655,2022-01-17,109.85,Credit Card
14399,655,2022-02-17,109.85,Credit Card
14400,656,2022-06-07,146.84,Credit Card
14401,656,2022-07-07,146.84,Credit Card
14402,656,2022-08-07,146.84,Debit Card
14403,656,2022-09-07,146.84,Debit Card
14404,656,2022-10-07,146.84,Credit Card
14405,656,2022-11-07,146.84,Bank Transfer
14406,656,2022-12-07,146.84,Bank Transfer
14407,656,2023-01-07,146.84,Debit Card
14408,656,2023-02-07,440.52,Debit Card
14409,656,2023-03-07,146.84,Bank Transfer
14410,656,2023-04-07,146.84,Bank Transfer
14411,656,2023-05-07,146.84,Credit Card
14412,656,2023-06-07,146.84,Bank Transfer
14413,656,2023-07-07,146.84,Credit Card
14414,656,2023-08-07,146.84,Credit Card
14415,656,2023-09-07,146.84,Bank Transfer
14416,656,2023-10-07,146.84,Credit Card
14417,656,2023-11-07,146.84,Debit Card
14418,656,2023-12-07,146.84,Debit Card
14419,656,2024-01-07,146.84,Credit Card
14420,656,2024-02-07,146.84,Check
14421,656,2024-03-07,146.84,Debit Card
14422,656,2024-04-07,440.52,Bank Transfer
14423,656,2024-05-07,146.84,Check
14424,656,2024-06-07,146.84,Credit Card
14425,656,2024-07-07,146.84,Check
14426,656,2024-08-07,146.84,Credit Card
14427,656,2024-09-07,146.84,Bank Transfer
14428,656,2024-10-07,146.84,Credit Card
14429,656,2024-11-07,146.84,Check
14430,656,2024-12-07,146.84,Debit Card
14431,657,2022-07-07,170.13,Credit Card
14432,657,2022-08-07,170.13,Debit Card
14433,657,2022-09-07,170.13,Debit Card
14434,657,2022-10-07,170.13,Debit Card
14435,657,2022-11-07,170.13,Credit Card
14436,657,2022-12-07,170.13,Bank Transfer
14437,657,2023-01-07,170.13,Check
14438,657,2023-02-07,170.13,Bank Transfer
14439,657,2023-03-07,170.13,Debit Card
14440,657,2023-04-07,170.13,Check
14441,657,2023-05-07,170.13,Check
14442,657,2023-06-07,170.13,Bank Transfer
14443,657,2023-07-07,510.39,Bank Transfer
14444,657,2023-08-07,170.13,Check
14445,657,2023-09-07,170.13,Debit Card
14446,657,2023-10-07,170.13,Check
14447,657,2023-11-07,170.13,Bank Transfer
14448,657,2023-12-07,170.13,Check
14449,657,2024-01-07,170.13,Credit Card
14450,657,2024-02-07,170.13,Credit Card
14451,657,2024-03-07,170.13,Debit Card
14452,657,2024-04-07,170.13,Check
14453,657,2024-05-07,170.13,Debit Card
14454,657,2024-06-07,170.13,Check
14455,657,2024-07-07,510.39,Debit Card
14456,657,2024-08-07,170.13,Credit Card
14457,658,2022-07-16,109.83,Credit Card
14458,658,2022-08-16,109.83,Debit Card
14459,658,2022-09-16,109.83,Credit Card
14460,658,2022-10-16,109.83,Credit Card
14461,658,2022-11-16,109.83,Debit Card
14462,658,2022-12-16,329.50,Debit Card
14463,658,2023-01-16,329.50,Credit Card
14464,658,2023-02-16,109.83,Debit Card
14465,658,2023-03-16,109.83,Debit Card
14466,658,2023-04-16,109.83,Check
14467,658,2023-05-16,109.83,Credit Card
14468,658,2023-06-16,109.83,Credit Card
14469,658,2023-07-16,109.83,Bank Transfer
14470,658,2023-08-16,329.50,Check
14471,658,2023-09-16,109.83,Check
14472,658,2023-10-16,109.83,Bank Transfer
14473,658,2023-11-16,109.83,Credit Card
14474,658,2023-12-16,109.83,Check
14475,658,2024-01-16,109.83,Bank Transfer
14476,658,2024-02-16,109.83,Check
14477,658,2024-03-16,109.83,Check
14478,658,2024-04-16,109.83,Debit Card
14479,658,2024-05-16,109.83,Check
14480,658,2024-06-16,109.83,Credit Card
14481,658,2024-07-16,109.83,Credit Card
14482,658,2024-08-16,109.83,Check
14483,658,2024-09-16,109.83,Bank Transfer
14484,658,2024-10-16,109.83,Credit Card
14485,658,2024-11-16,329.50,Bank Transfer
14486,658,2024-12-16,109.83,Debit Card
14487,658,2025-01-16,109.83,Check
14488,658,2025-02-16,109.83,Debit Card
14489,658,2025-03-16,109.83,Check
14490,658,2025-04-16,109.83,Check
14491,658,2025-05-16,109.83,Bank Transfer
14492,658,2025-06-16,109.83,Check
14493,658,2025-07-16,109.83,Credit Card
14494,658,2025-08-16,109.83,Credit Card
14495,658,2025-09-16,109.83,Bank Transfer
14496,659,2022-06-27,137.59,Bank Transfer
14497,659,2022-07-27,137.59,Credit Card
14498,659,2022-08-27,137.59,Credit Card
14499,659,2022-09-27,137.59,Credit Card
14500,659,2022-10-27,137.59,Credit Card
14501,659,2022-11-27,137.59,Bank Transfer
14502,659,2022-12-27,137.59,Credit Card
14503,659,2023-01-27,412.77,Credit Card
14504,659,2023-02-27,137.59,Bank Transfer
14505,659,2023-03-27,412.77,Check
14506,659,2023-04-27,137.59,Credit Card
14507,659,2023-05-27,137.59,Credit Card
14508,659,2023-06-27,137.59,Bank Transfer
14509,659,2023-07-27,137.59,Bank Transfer
14510,659,2023-08-27,137.59,Debit Card
14511,660,2023-07-11,472.85,Bank Transfer
14512,660,2023-08-11,472.85,Credit Card
14513,660,2023-09-11,472.85,Check
14514,660,2023-10-11,472.85,Check
14515,660,2023-11-11,472.85,Check
14516,660,2023-12-11,472.85,Debit Card
14517,660,2024-01-11,472.85,Check
14518,660,2024-02-11,472.85,Bank Transfer
14519,660,2024-03-11,472.85,Check
14520,660,2024-04-11,472.85,Credit Card
14521,660,2024-05-11,472.85,Credit Card
14522,660,2024-06-11,472.85,Bank Transfer
14523,660,2024-07-11,472.85,Debit Card
14524,660,2024-08-11,472.85,Debit Card
14525,660,2024-09-11,472.85,Check
14526,660,2024-10-11,472.85,Check
14527,660,2024-11-11,472.85,Check
14528,660,2024-12-11,472.85,Credit Card
14529,661,2023-06-12,276.57,Credit Card
14530,661,2023-07-12,276.57,Debit Card
14531,661,2023-08-12,276.57,Credit Card
14532,661,2023-09-12,276.57,Credit Card
14533,661,2023-10-12,276.57,Bank Transfer
14534,661,2023-11-12,829.72,Debit Card
14535,661,2023-12-12,276.57,Credit Card
14536,661,2024-01-12,276.57,Check
14537,661,2024-02-12,276.57,Credit Card
14538,661,2024-03-12,829.72,Debit Card
14539,661,2024-04-12,276.57,Bank Transfer
14540,661,2024-05-12,276.57,Bank Transfer
14541,661,2024-06-12,276.57,Bank Transfer
14542,661,2024-07-12,276.57,Check
14543,661,2024-08-12,276.57,Check
14544,661,2024-09-12,276.57,Credit Card
14545,661,2024-10-12,276.57,Credit Card
14546,661,2024-11-12,829.72,Credit Card
14547,661,2024-12-12,276.57,Check
14548,661,2025-01-12,276.57,Check
14549,661,2025-02-12,276.57,Credit Card
14550,661,2025-03-12,276.57,Debit Card
14551,661,2025-04-12,276.57,Bank Transfer
14552,661,2025-05-12,276.57,Bank Transfer
14553,661,2025-06-12,276.57,Credit Card
14554,661,2025-07-12,276.57,Check
14555,661,2025-08-12,276.57,Debit Card
14556,661,2025-09-12,276.57,Bank Transfer
14557,661,2025-10-12,829.72,Bank Transfer
14558,661,2025-11-12,276.57,Credit Card
14559,662,2021-12-26,207.94,Credit Card
14560,662,2022-01-26,207.94,Debit Card
14561,662,2022-02-26,207.94,Bank Transfer
14562,662,2022-03-26,207.94,Credit Card
14563,662,2022-04-26,207.94,Debit Card
14564,662,2022-05-26,207.94,Bank Transfer
14565,662,2022-06-26,207.94,Bank Transfer
14566,662,2022-07-26,207.94,Credit Card
14567,662,2022-08-26,207.94,Debit Card
14568,662,2022-09-26,207.94,Credit Card
14569,662,2022-10-26,207.94,Bank Transfer
14570,662,2022-11-26,207.94,Debit Card
14571,662,2022-12-26,207.94,Bank Transfer
14572,662,2023-01-26,623.83,Credit Card
14573,662,2023-02-26,207.94,Credit Card
14574,662,2023-03-26,207.94,Credit Card
14575,663,2022-02-04,379.84,Bank Transfer
14576,663,2022-03-04,379.84,Credit Card
14577,663,2022-04-04,379.84,Credit Card
14578,663,2022-05-04,379.84,Debit Card
14579,663,2022-06-04,379.84,Bank Transfer
14580,663,2022-07-04,379.84,Bank Transfer
14581,663,2022-08-04,379.84,Credit Card
14582,663,2022-09-04,379.84,Credit Card
14583,663,2022-10-04,379.84,Bank Transfer
14584,663,2022-11-04,379.84,Credit Card
14585,663,2022-12-04,379.84,Bank Transfer
14586,663,2023-01-04,379.84,Check
14587,663,2023-02-04,379.84,Debit Card
14588,663,2023-03-04,379.84,Debit Card
14589,663,2023-04-04,379.84,Credit Card
14590,663,2023-05-04,379.84,Credit Card
14591,663,2023-06-04,379.84,Bank Transfer
14592,663,2023-07-04,379.84,Credit Card
14593,663,2023-08-04,1139.52,Credit Card
14594,663,2023-09-04,379.84,Credit Card
14595,663,2023-10-04,379.84,Debit Card
14596,663,2023-11-04,379.84,Debit Card
14597,663,2023-12-04,379.84,Credit Card
14598,663,2024-01-04,379.84,Check
14599,663,2024-02-04,379.84,Debit Card
14600,663,2024-03-04,379.84,Debit Card
14601,663,2024-04-04,379.84,Bank Transfer
14602,663,2024-05-04,379.84,Check
14603,663,2024-06-04,379.84,Bank Transfer
14604,663,2024-07-04,379.84,Debit Card
14605,663,2024-08-04,379.84,Check
14606,663,2024-09-04,379.84,Check
14607,663,2024-10-04,379.84,Credit Card
14608,663,2024-11-04,379.84,Credit Card
14609,663,2024-12-04,379.84,Credit Card
14610,664,2024-06-06,202.08,Credit Card
14611,664,2024-07-06,202.08,Debit Card
14612,664,2024-08-06,202.08,Debit Card
14613,664,2024-09-06,202.08,Bank Transfer
14614,664,2024-10-06,606.25,Check
14615,664,2024-11-06,606.25,Check
14616,664,2024-12-06,202.08,Check
14617,664,2025-01-06,606.25,Check
14618,664,2025-02-06,202.08,Credit Card
14619,664,2025-03-06,202.08,Debit Card
14620,664,2025-04-06,202.08,Credit Card
14621,664,2025-05-06,202.08,Credit Card
14622,664,2025-06-06,202.08,Credit Card
14623,664,2025-07-06,202.08,Debit Card
14624,664,2025-08-06,202.08,Credit Card
14625,664,2025-09-06,202.08,Bank Transfer
14626,664,2025-10-06,202.08,Debit Card
14627,664,2025-11-06,202.08,Bank Transfer
14628,665,2024-04-18,167.46,Bank Transfer
14629,665,2024-05-18,167.46,Debit Card
14630,665,2024-06-18,167.46,Credit Card
14631,665,2024-07-18,167.46,Credit Card
14632,665,2024-08-18,167.46,Debit Card
